title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
하우스메이드 3,프리다 맥파든,북플라자,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193324555/L4801193324555.jpg,,4801193324555,001,110303,2010904501
450만 올블랑TV 여주엽의 유튜브 수업,여주엽,클라우드나인,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801194534328/L4801194534328.jpg,,4801194534328,001,010101,1118276001
공허의 시대,조남호,웅진지식하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/480D250975210/L480D250975210.jpg,,480D250975210,001,030101,
삼체 0 : 구상섬전,류츠신,다산책방,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801130669459/L4801130669459.jpg,,4801130669459,001,110701,2002138101
생존을 위한 최소한의 지리,최준영,교보문고,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/480N250875610/L480N250875610.jpg,,480N250875610,001,1501,1105686408
K뷰티 트렌드,김난도,미래의창,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193638782/L4801193638782.jpg,,4801193638782,001,010101,1000698301
렛뎀 이론,멜 로빈스,비즈니스북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801162544328/L4801162544328.jpg,,4801162544328,001,030101,2002900501
나는 다시 나를 설계하기로 했다,마르틴 베를레,메이븐,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801199092908/L4801199092908.jpg,,4801199092908,001,030101,2001075001
어서 오세요! ㄱㄴㄷ 뷔페,최경식,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808962472318/L4808962472318.jpg,,4808962472318,001,310505,1000336906
신삼국지,tvN STORY 〈신삼국지〉 제작팀,프런트페이지,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193401492/L4801193401492.jpg,,4801193401492,001,0727,3004268601
어린이 과학 질문 사전,정윤선,바이킹,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808964947647/L4808964947647.jpg,,4808964947647,001,330301,1113137101
뭐든 될 수 있어,요시타케 신스케,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808962478235/L4808962478235.jpg,,4808962478235,001,330505,2001862201
"이세돌, 인생의 수읽기",이세돌,웅진지식하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808901296883/L4808901296883.jpg,,4808901296883,001,030101,1000835701
인생을 바꾸는 이메일 쓰기,이슬아,이야기장수,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801194184332/L4801194184332.jpg,,4801194184332,001,050301,1103246802
연고자들,백온유,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801171714637/L4801171714637.jpg,,4801171714637,001,110101,1113604001
세계는 왜 끝없이 싸울까?,오승현,개암나무,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808968308574/L4808968308574.jpg,,4808968308574,001,1501,1112736601
AI와 트렌드,손현주,커뮤니케이션북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801143004810/L4801143004810.jpg,,4801143004810,001,1501,1001757407
제로 웨이스트가 뭐예요?,장성익,풀빛,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801161729863/L4801161729863.jpg,,4801161729863,001,3311,1113428401
빨간내복야코 안 읽으면 완전 위험한 과학책 1: 일상이 위기,박종은,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801171712794/L4801171712794.jpg,,4801171712794,001,330505,1001839605
빨간내복야코 안 읽으면 완전 위험한 과학책 2: 집 나가면 위기,박종은,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801171713418/L4801171713418.jpg,,4801171713418,001,330505,1001839605
진조쌤 35일 기적의 수영책,진종남,서스테인,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193388199/L4801193388199.jpg,,4801193388199,001,2713,1121217301
치즈 이야기,조예은,문학동네,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801141602568/L4801141602568.jpg,,4801141602568,001,110101,1113297301
한국인의 눈으로 본 근대 일본의 역사,박훈,어크로스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801167742217/L4801167742217.jpg,,4801167742217,001,1701,
엄마의 자존감,전미경,카시오페아,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801168273161/L4801168273161.jpg,,4801168273161,001,2513,1102035303
선녀 세탁소,한진희,북극곰,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801165884513/L4801165884513.jpg,,4801165884513,001,310505,
찰랑찰랑 슬픔 하나,황선미,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801194770139/L4801194770139.jpg,,4801194770139,001,330505,1000036801
슬로 조깅 혁명,다나카 히로아키,웅진지식하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808901296579/L4808901296579.jpg,,4808901296579,001,2301,
귤이랑 노래해,김미희,다그림책(키다리),서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801198960123/L4801198960123.jpg,,4801198960123,001,310505,1000772101
