title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
"Jargon File, Version 4.2.2, 20 Aug 2000",Various,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123709/L4809050123709.jpg,,4809050123709,001,3999,
Jenseits von Gut und B？se,Friedrich Wilhelm Nietzsche,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123716/L4809050123716.jpg,,4809050123716,001,3999,
Jesus the Christ,James Edward Talmage,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123723/L4809050123723.jpg,,4809050123723,001,3999,
Jewel of Seven Stars,Bram Stoker,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123730/L4809050123730.jpg,,4809050123730,001,3999,
Jill the Reckless,P. G. Wodehouse,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123747/L4809050123747.jpg,,4809050123747,001,3999,
Jo's Boys,Louisa May Alcott,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123754/L4809050123754.jpg,,4809050123754,001,3999,
Josefine Mutzenbacher,Felix Salten,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123761/L4809050123761.jpg,,4809050123761,001,3999,
"Journal of the Plague Year, written by a citizen who continued all the while in London",Daniel Defoe,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123778/L4809050123778.jpg,,4809050123778,001,3999,
Jude the Obscure,Thomas Hardy,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123785/L4809050123785.jpg,,4809050123785,001,3999,
Julius Caesar,William Shakespeare,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123792/L4809050123792.jpg,,4809050123792,001,3999,
Jungle,Upton Sinclair,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123808/L4809050123808.jpg,,4809050123808,001,3999,
Jungle Book,Rudyard Kipling,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123815/L4809050123815.jpg,,4809050123815,001,3999,
Jungle Tales of Tarzan,Edgar Rice Burroughs,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123822/L4809050123822.jpg,,4809050123822,001,3999,
Just So Stories,Rudyard Kipling,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123839/L4809050123839.jpg,,4809050123839,001,3999,
Kabale und Liebe,Friedrich Schiller,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123846/L4809050123846.jpg,,4809050123846,001,3999,
Kama Sutra of Vatsyayana,Vatsyayana,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123853/L4809050123853.jpg,,4809050123853,001,3999,
Kamasutra $l French,Vatsyayana,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123860/L4809050123860.jpg,,4809050123860,001,3999,
Kartilyang Makabayan,Hermenegildo Cruz,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123877/L4809050123877.jpg,,4809050123877,001,3999,
Keats  Poems Published in 1820,John Keats,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123884/L4809050123884.jpg,,4809050123884,001,3999,
Keukenboek,H. Davidis,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123891/L4809050123891.jpg,,4809050123891,001,3999,
Key Out of Time,Andre Norton,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123907/L4809050123907.jpg,,4809050123907,001,3999,
Kidnapped,Robert Louis Stevenson,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123914/L4809050123914.jpg,,4809050123914,001,3999,
Kim,Rudyard Kipling,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123921/L4809050123921.jpg,,4809050123921,001,3999,
King in Yellow,Robert W. Chambers,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123945/L4809050123945.jpg,,4809050123945,001,3999,
King Lear,William Shakespeare,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123952/L4809050123952.jpg,,4809050123952,001,3999,
King Solomon's Mines,Henry Rider Haggard,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123969/L4809050123969.jpg,,4809050123969,001,3999,
Kingdom of God Is Within You,graf Leo Tolstoy,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123976/L4809050123976.jpg,,4809050123976,001,3999,
"Knots, Splices and Rope Work",A. Hyatt Verrill,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123983/L4809050123983.jpg,,4809050123983,001,3999,
Knulp,Hermann Hesse,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050123990/L4809050123990.jpg,,4809050123990,001,3999,
Kreutzer Sonata and Other Stories,graf Leo Tolstoy,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124027/L4809050124027.jpg,,4809050124027,001,3999,
Kritik der reinen Vernunft,Immanuel Kant,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124034/L4809050124034.jpg,,4809050124034,001,3999,
Ladies Delight,Anonymous,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124058/L4809050124058.jpg,,4809050124058,001,3999,
Ladies' Work-Book,Unknown,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124065/L4809050124065.jpg,,4809050124065,001,3999,
Lady Audley's Secret,M. E. Braddon,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124072/L4809050124072.jpg,,4809050124072,001,3999,
Lady Susan,Jane Austen,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124089/L4809050124089.jpg,,4809050124089,001,3999,
Lady Windermere's Fan,Oscar Wilde,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124096/L4809050124096.jpg,,4809050124096,001,3999,
Lady with the Dog and Other Stories,Anton Pavlovich Chekhov,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124102/L4809050124102.jpg,,4809050124102,001,3999,
Lair of the White Worm,Bram Stoker,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124119/L4809050124119.jpg,,4809050124119,001,3999,
