content_id,title,author,publisher,library,image_url,isbn,provider,platform
240403689,꿈으로 갈게,임태운,북다,금천구립도서관,https://bookimg.bookcube.com/150/2404/240403689.jpg,,북큐브,Bookcube
240405889,"나, 블루칼라 여자","박정연 저, 황지현 사진",한겨레출판,금천구립도서관,https://bookimg.bookcube.com/150/2404/240405889.jpg,,북큐브,Bookcube
231203021,나는 내가 쓴 소설을 모른다,기유나 토토,소미북스,금천구립도서관,https://bookimg.bookcube.com/150/2312/231203021.jpg,,북큐브,Bookcube
230702867,나는 왜 사는 게 힘들까 ?,오카다 다카시,동양북스,금천구립도서관,https://bookimg.bookcube.com/150/2307/230702867.jpg,,북큐브,Bookcube
231200331,나는 하고픈 게 많은 교사입니다,유경옥,애플북스,금천구립도서관,https://bookimg.bookcube.com/150/2312/231200331.jpg,,북큐브,Bookcube
240603386,나무는 내 운명,이천식,문예춘추사,금천구립도서관,https://bookimg.bookcube.com/150/2406/240603386.jpg,,북큐브,Bookcube
230604015,나의 집이 점잖게 피를 마실 때,박해수,네오픽션,금천구립도서관,https://bookimg.bookcube.com/150/2306/230604015.jpg,,북큐브,Bookcube
230302818,낭패,미아우,마카롱,금천구립도서관,https://bookimg.bookcube.com/150/2303/230302818.jpg,,북큐브,Bookcube
230606178,내가 그대를 잊으면,트루먼 커포티,시공사,금천구립도서관,https://bookimg.bookcube.com/150/2306/230606178.jpg,,북큐브,Bookcube
240403238,내가 너무 싫은 날에,현요아,책과이음,금천구립도서관,https://bookimg.bookcube.com/150/2404/240403238.jpg,,북큐브,Bookcube
230902462,너는 내 목소리를 닮았어,김서해,자이언트북스,금천구립도서관,https://bookimg.bookcube.com/150/2309/230902462.jpg,,북큐브,Bookcube
230303624,너를 그리면 거짓이 된다,아야사키 슌,소미북스,금천구립도서관,https://bookimg.bookcube.com/150/2303/230303624.jpg,,북큐브,Bookcube
241006544,너를 만난 건 행운이었어,오리여인,북다,금천구립도서관,https://bookimg.bookcube.com/150/2410/241006544.jpg,,북큐브,Bookcube
240904458,너머의 세계,"유린 글, 도밍 그림",고블,금천구립도서관,https://bookimg.bookcube.com/150/2409/240904458.jpg,,북큐브,Bookcube
221206969,노랑무늬 영원,한강,문학과지성사,금천구립도서관,https://bookimg.bookcube.com/150/2212/221206969.jpg,,북큐브,Bookcube
231103609,녹슬지 않는 세계,김아직,북다,금천구립도서관,https://bookimg.bookcube.com/150/2311/231103609.jpg,,북큐브,Bookcube
240701889,단어의 위로,시골쥐,행성B,금천구립도서관,https://bookimg.bookcube.com/150/2407/240701889.jpg,,북큐브,Bookcube
230801908,달고나 여행사,김동하,네오픽션,금천구립도서관,https://bookimg.bookcube.com/150/2308/230801908.jpg,,북큐브,Bookcube
231107202,당신의 미래를 세탁해드립니다,정욱,북다,금천구립도서관,https://bookimg.bookcube.com/150/2311/231107202.jpg,,북큐브,Bookcube
230400354,대나무 숲 양조장집,도다 준코,소미북스,금천구립도서관,https://bookimg.bookcube.com/150/2304/230400354.jpg,,북큐브,Bookcube
230602281,더 기묘한 수학책,"데이비드 달링, 아그니조 배너지",MID,금천구립도서관,https://bookimg.bookcube.com/150/2306/230602281.jpg,,북큐브,Bookcube
230603237,더 비하인드,박희종,팩토리나인,금천구립도서관,https://bookimg.bookcube.com/150/2306/230603237.jpg,,북큐브,Bookcube
241006545,돼지의 피,나연만,북다,금천구립도서관,https://bookimg.bookcube.com/150/2410/241006545.jpg,,북큐브,Bookcube
231006588,되는 대로 낭만적인,황찬주,흐름출판,금천구립도서관,https://bookimg.bookcube.com/150/2310/231006588.jpg,,북큐브,Bookcube
230501217,두 번의 작별,치넨 미키토,소미북스,금천구립도서관,https://bookimg.bookcube.com/150/2305/230501217.jpg,,북큐브,Bookcube
241003389,들개처럼 연출하다,김영희,애플북스,금천구립도서관,https://bookimg.bookcube.com/150/2410/241003389.jpg,,북큐브,Bookcube
221103250,들으면서 익히는 클래식 명곡,최은규,메이트북스,금천구립도서관,https://bookimg.bookcube.com/150/2211/221103250.jpg,,북큐브,Bookcube
230603693,디 에센셜 한강(무선 보급판),한강,문학동네,금천구립도서관,https://bookimg.bookcube.com/150/2306/230603693.jpg,,북큐브,Bookcube
230704795,"리듬, Rhythm",김기우,창해,금천구립도서관,https://bookimg.bookcube.com/150/2307/230704795.jpg,,북큐브,Bookcube
230401872,마녀프레임,이택광,자음과모음,금천구립도서관,https://bookimg.bookcube.com/150/2304/230401872.jpg,,북큐브,Bookcube
230502570,마음편지,"구본형 , 홍승완",(주)을유문화사,금천구립도서관,https://bookimg.bookcube.com/150/2305/230502570.jpg,,북큐브,Bookcube
240901924,마지막으로 하고 싶은 말 있나요,시드니,시공사,금천구립도서관,https://bookimg.bookcube.com/150/2409/240901924.jpg,,북큐브,Bookcube
230601053,마침내 운전,신예희,애플북스,금천구립도서관,https://bookimg.bookcube.com/150/2306/230601053.jpg,,북큐브,Bookcube
240401112,말하는 고양이 호섭 씨의 일일,김주영,미래의창,금천구립도서관,https://bookimg.bookcube.com/150/2404/240401112.jpg,,북큐브,Bookcube
220401315,매너의 문화사,"아리 투루넨, 마르쿠스 파르타넨",지식너머,금천구립도서관,https://bookimg.bookcube.com/150/2204/220401315.jpg,,북큐브,Bookcube
241100382,"맹그로브 숲을, 읽다",서정애,더블엔,금천구립도서관,https://bookimg.bookcube.com/150/2411/241100382.jpg,,북큐브,Bookcube
230700362,명의가 알려주는 염증 제로 습관 50,이마이 가즈아키,시그마북스,금천구립도서관,https://bookimg.bookcube.com/150/2307/230700362.jpg,,북큐브,Bookcube
241002563,모든 단어에는 이야기가 있다,이진민,동양북스,금천구립도서관,https://bookimg.bookcube.com/150/2410/241002563.jpg,,북큐브,Bookcube
230204552,무기력하지만 하고 싶은 것은 많습니다,양경민,빅피시,금천구립도서관,https://bookimg.bookcube.com/150/2302/230204552.jpg,,북큐브,Bookcube
220904214,무심한 듯 씩씩하게,김필영,(주)을유문화사,금천구립도서관,https://bookimg.bookcube.com/150/2209/220904214.jpg,,북큐브,Bookcube
241000706,무엇을 어떻게 쓸 것인가,김창석,한겨레출판,금천구립도서관,https://bookimg.bookcube.com/150/2410/241000706.jpg,,북큐브,Bookcube
230103429,무의식에 휘둘리는 사람 무의식을 다스리는 사람,김태형,메타세쿼,금천구립도서관,https://bookimg.bookcube.com/150/2301/230103429.jpg,,북큐브,Bookcube
241000707,무중력 증후군 (개정판),윤고은,한겨레출판,금천구립도서관,https://bookimg.bookcube.com/150/2410/241000707.jpg,,북큐브,Bookcube
241002572,문해력 특강,"정혜승,서수현",노르웨이숲,금천구립도서관,https://bookimg.bookcube.com/150/2410/241002572.jpg,,북큐브,Bookcube
240405896,미드나잇 레드카펫,김청귤,네오픽션,금천구립도서관,https://bookimg.bookcube.com/150/2404/240405896.jpg,,북큐브,Bookcube
230401680,미지의 세계를 좋아합니다,이은지,자음과모음,금천구립도서관,https://bookimg.bookcube.com/150/2304/230401680.jpg,,북큐브,Bookcube
240302675,밤의 반만이라도,이선진,자음과모음,금천구립도서관,https://bookimg.bookcube.com/150/2403/240302675.jpg,,북큐브,Bookcube
240804975,버킷 리스트,나태주,열림원,금천구립도서관,https://bookimg.bookcube.com/150/2408/240804975.jpg,,북큐브,Bookcube
230300274,벌거벗은 교양,지식스쿨,메이트북스,금천구립도서관,https://bookimg.bookcube.com/150/2303/230300274.jpg,,북큐브,Bookcube
240105824,벌거벗은 한국사:권력편,"tvN STORY 〈벌거벗은 한국사〉 제작팀 저, 최태성 감수",프런트페이지,금천구립도서관,https://bookimg.bookcube.com/150/2401/240105824.jpg,,북큐브,Bookcube
240105825,벌거벗은 한국사:영웅편,"tvN STORY 〈벌거벗은 한국사〉 제작팀 저, 최태성 감수",프런트페이지,금천구립도서관,https://bookimg.bookcube.com/150/2401/240105825.jpg,,북큐브,Bookcube
231001757,별과 새와 소년에 대해,장아미,자이언트북스,금천구립도서관,https://bookimg.bookcube.com/150/2310/231001757.jpg,,북큐브,Bookcube
230603218,부디 너희 세상에도,남유하,고블,금천구립도서관,https://bookimg.bookcube.com/150/2306/230603218.jpg,,북큐브,Bookcube
241003000,불편한 한국사,배기성,블랙피쉬,금천구립도서관,https://bookimg.bookcube.com/150/2410/241003000.jpg,,북큐브,Bookcube
230603240,불행한 당신을 위하여,김다윤,팩토리나인,금천구립도서관,https://bookimg.bookcube.com/150/2306/230603240.jpg,,북큐브,Bookcube
231206599,블랙아웃,"박효미 글, 마영신 그림",한겨레출판,금천구립도서관,https://bookimg.bookcube.com/150/2312/231206599.jpg,,북큐브,Bookcube
230603241,"비록, 닿을 수 없는 너의 세상일지라도",미아키 스가루,팩토리나인,금천구립도서관,https://bookimg.bookcube.com/150/2306/230603241.jpg,,북큐브,Bookcube
230707365,빈 점포 있습니다,사사키 가쓰오,소미북스,금천구립도서관,https://bookimg.bookcube.com/150/2307/230707365.jpg,,북큐브,Bookcube
240803832,빈틈의 위로,"김지용, 강다솜, 서미란, 김태술",아몬드,금천구립도서관,https://bookimg.bookcube.com/150/2408/240803832.jpg,,북큐브,Bookcube
231103614,빛의 속삭임,조은영,행복에너지,금천구립도서관,https://bookimg.bookcube.com/150/2311/231103614.jpg,,북큐브,Bookcube
230200406,사람에 대한 예의,권석천,어크로스,금천구립도서관,https://bookimg.bookcube.com/150/2302/230200406.jpg,,북큐브,Bookcube
240302672,사랑의 세계,이희주,스위밍꿀,금천구립도서관,https://bookimg.bookcube.com/150/2403/240302672.jpg,,북큐브,Bookcube
230406494,사랑이라고 쓰고 나니 다음엔 아무것도 못 쓰겠다,최여정,틈새책방,금천구립도서관,https://bookimg.bookcube.com/150/2304/230406494.jpg,,북큐브,Bookcube
230104176,사랑하지 않을 수 없는 달걀 요리,쓰레즈레 하나코,시그마북스,금천구립도서관,https://bookimg.bookcube.com/150/2301/230104176.jpg,,북큐브,Bookcube
240503891,사에즈리 도서관의 와루츠 씨,코교쿠 이즈키,알토북스,금천구립도서관,https://bookimg.bookcube.com/150/2405/240503891.jpg,,북큐브,Bookcube
230603597,살고 싶어서 죽을 것 같아,램(lamb),팜파스,금천구립도서관,https://bookimg.bookcube.com/150/2306/230603597.jpg,,북큐브,Bookcube
241004982,살인 재능,피터 스완슨,푸른숲,금천구립도서관,https://bookimg.bookcube.com/150/2410/241004982.jpg,,북큐브,Bookcube
240601325,삶의 반대편에 들판이 있다면,문보영,한겨레출판,금천구립도서관,https://bookimg.bookcube.com/150/2406/240601325.jpg,,북큐브,Bookcube
220102097,삼미 슈퍼스타즈의 마지막 팬클럽(개정판),박민규,한겨레출판,금천구립도서관,https://bookimg.bookcube.com/150/2201/220102097.jpg,,북큐브,Bookcube
220102261,생물학적으로 어쩔 수가 없다,이시카와 마사토,시그마북스,금천구립도서관,https://bookimg.bookcube.com/150/2201/220102261.jpg,,북큐브,Bookcube
200401878,서랍에 저녁을 넣어 두었다,한강,문학과지성사,금천구립도서관,https://bookimg.bookcube.com/150/2004/200401878.jpg,,북큐브,Bookcube
240106964,서른의 불만 마흔의 불안,조소현,어크로스,금천구립도서관,https://bookimg.bookcube.com/150/2401/240106964.jpg,,북큐브,Bookcube
240800459,세포 혁명,에릭 프랭클린,인플루엔셜,금천구립도서관,https://bookimg.bookcube.com/150/2408/240800459.jpg,,북큐브,Bookcube
230901490,소름이 돋는다,배예람,참새책방,금천구립도서관,https://bookimg.bookcube.com/150/2309/230901490.jpg,,북큐브,Bookcube
230303465,소설엔 마진이 얼마나 남을까,김사과 외 22인,작가정신,금천구립도서관,https://bookimg.bookcube.com/150/2303/230303465.jpg,,북큐브,Bookcube
240502219,소원성취 고객센터,마론,팩토리나인,금천구립도서관,https://bookimg.bookcube.com/150/2405/240502219.jpg,,북큐브,Bookcube
240204523,쇼펜하우어의 내 생각이 맞다고 설득하는 기술,아르투어 쇼펜하우어,메이트북스,금천구립도서관,https://bookimg.bookcube.com/150/2402/240204523.jpg,,북큐브,Bookcube
240207500,수납 못하는 사람을 위한 수납책,아카쿠 유리,도서출판 즐거운상상,금천구립도서관,https://bookimg.bookcube.com/150/2402/240207500.jpg,,북큐브,Bookcube
240302594,숲이 내게 걸어온 말들,최정희,설렘,금천구립도서관,https://bookimg.bookcube.com/150/2403/240302594.jpg,,북큐브,Bookcube
230603018,스무 살의 해방일지,박범진,미다스북스,금천구립도서관,https://bookimg.bookcube.com/150/2306/230603018.jpg,,북큐브,Bookcube
230405180,스위칭,"한성곤, 김성공, 백두현, 남희정,현흥수, 김형진, 정수열, 안혜빈",마인드셋(Mindset),금천구립도서관,https://bookimg.bookcube.com/150/2304/230405180.jpg,,북큐브,Bookcube
231204585,시간여행을 위한 최소한의 물리학,콜린 스튜어트,미래의창,금천구립도서관,https://bookimg.bookcube.com/150/2312/231204585.jpg,,북큐브,Bookcube
240607147,신지영 교수의 언어감수성 수업,신지영,인플루엔셜,금천구립도서관,https://bookimg.bookcube.com/150/2406/240607147.jpg,,북큐브,Bookcube
231006650,신체 조각 미술관,이스안,팩토리나인,금천구립도서관,https://bookimg.bookcube.com/150/2310/231006650.jpg,,북큐브,Bookcube
221206578,심리학을 만나 행복해졌다,장원청,미디어숲,금천구립도서관,https://bookimg.bookcube.com/150/2212/221206578.jpg,,북큐브,Bookcube
230500151,심심포차 심심 사건,홍선주,네오픽션,금천구립도서관,https://bookimg.bookcube.com/150/2305/230500151.jpg,,북큐브,Bookcube
240304223,심플하게 나이 드는 기쁨,마스노 슌묘,나무생각,금천구립도서관,https://bookimg.bookcube.com/150/2403/240304223.jpg,,북큐브,Bookcube
230600787,아무도 문밖에서 기다리지 않았다,매슈 설리번,나무옆의자,금천구립도서관,https://bookimg.bookcube.com/150/2306/230600787.jpg,,북큐브,Bookcube
241008359,"아무튼, 라디오",이애월,제철소,금천구립도서관,https://bookimg.bookcube.com/150/2410/241008359.jpg,,북큐브,Bookcube
241003694,"아무튼, 사투리",다드래기,위고,금천구립도서관,https://bookimg.bookcube.com/150/2410/241003694.jpg,,북큐브,Bookcube
