title,author,publisher,library,provider,platform,image_url,isbn
쇼코의 미소,최은영,문학동네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32484505/M,
이육사 시.수필집 한국인이 가장 좋아하는 시수필,이육사李陸史,u-paper유페이퍼,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32454371/M,
왜 나는 너를 사랑하는가,알랭 드 보통,청미래,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32457392/M,
궁극의 미니멀라이프,아즈마 가나코,즐거운상상,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32406801/M,
한 스푼의 시간,구병모,예담,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32386569/M,
펠로폰네소스 전쟁사,도널드 케이건,까치(까치글방),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/31964518/M,
짧고 쉽게 쓴 `시간의 역사`,"스티븐 호킹,레오나르드 믈로디노프전대호 역",까치까치글방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/31964521/M,
명견만리_미래의 기회편,KBS 명견만리,인플루엔셜,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32003433/M,
자존감 수업,윤홍균,심플라이프,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/31899180/M,
한국형 가치투자 전략,"최준철,김민국 공저",이콘,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/31899184/M,
고요한 밤의 눈,박주영,다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32897633/M,
대항해시대,it끌림편집부 편,유페이퍼,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32734608/M,
제2차 세계대전의 서막 - 그림으로 읽는 제2차 세계대전 01,우지더 등저자오시웨이 그림한국학술정보 출판번역팀 역,이담북스이담Books,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32751880/M,
어쩌면 저기 저 나무에만 둥지를 틀었을까,이정환 글,푸른책들,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32698117/M,
뻥튀기는 속상해,한상순,푸른책들,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32698119/M,
별을 사랑하는 아이들아,윤동주 글,푸른책들,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39046830/M,
립반윙클의 신부,이와이 슌지,알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32614756/M,
에너지버스 1,존 고든,쌤앤파커스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32539931/M,
숨쉬듯 가볍게,김도인,웨일북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32523277/M,
부자의 금고 : 은행을 떠나지 않는 그들의 전략,플로린,길벗,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32489117/M,
호란일기,나만갑 글,노루궁뎅이,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33216491/M,
고양이는 내게 행복하라고 말했다,에두아르도 하우레기,다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33219189/M,
당신 인생의 이야기,테드 창,엘리,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33175244/M,
혼자 잘해주고 상처받지 마라,유은정,21세기북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33180605/M,
읽어주는 동화책 003. 방귀 로켓,김원영,유페이퍼,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33127064/M,
회랑정 살인사건,히가시노 게이고,알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33086682/M,
삼체 2부,류츠신,단숨,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33053949/M,
서른이면 달라질 줄 알았다,이동귀,21세기북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32952050/M,
그릿 GRIT,앤절라 더크워스,비즈니스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32800513/M,
"얘들아, 삶은 고전이란다",박진형,다산지식하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/32897628/M,
편의점 인간,무라타 사야카,살림출판사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33426654/M,
우리의 소원은 전쟁,장강명,예담,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33443721/M,
거인 부벨라와 지렁이 친구,조 프리드먼 글,주니어RHK,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33351170/M,
아내를 모자로 착각한 남자,올리버 색스,알마,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33355792/M,
유럽의 시간을 걷다,최경철,웨일북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33361418/M,
"휘게 라이프, 편안하게 따뜻하게 함께",마이크 비킹,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33319872/M,
FX 해외선물 손절거지,FMB,유페이퍼,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33300185/M,
나는 마트 대신 부동산에 간다,김유라,한국경제신문사(한경비피),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33274621/M,
트렌드 코리아 2017,"김난도,전미영,이향은,이준영,김서영,최지혜 공저",미래의창,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33277415/M,
사피엔스의 미래,알랭 드 보통 등저,모던아카이브,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33264251/M,
호숫가 살인 사건,히가시노 게이고,랜덤하우스코리아,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33721246/M,
사소하지만 위대한 것들,길버트 키스 체스터턴,바른번역왓북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33573726/M,
치유의 인문학,"진중권,서경식,박노자,박상훈,조국,고혜경,정희진,이강서,황대권,문요한 공저",위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33531130/M,
소음과 투자,"리처드 번스타인한지영,이상민 공역이건 감수",북돋움,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33531926/M,
정말 지독한 오후,리안 모리아티김소정 역,마시멜로,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33511910/M,
조선의 아버지들,백승종,사우,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33513049/M,
좋아하는 일만 하며 사는 법,고코로야 진노스케,동양북스(동양books),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33513320/M,
나는 왜 걱정이 많을까 : 걱정하는 습관을 없애는 유쾌한 심리학 수업,데이비드 카보넬유숙열 역,사우,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33501188/M,
"씁니다, 우주일지",신동욱,다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33473185/M,
강성태 66일 공부법,강성태,다산4.0,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33473186/M,
빵점 아빠 백점 엄마,이정인 외 글,푸른책들,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34585565/M,
나는 까칠하게 살기로 했다,양창순,다산북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34537510/M,
단순한 열정,아니 에르노최정수 역,문학동네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34537514/M,
양과 강철의 숲,미야시타 나츠,예담,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34427877/M,
"십대, 명작에서 진로를 찾다",김요한,피톤치드,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34417602/M,
"지금 다시, 헌법","차병직,윤재왕,윤지영 공저",로고폴리스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34339792/M,
읽어주는 동화책 010. 도깨비 시골집,김원영,유페이퍼,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34151093/M,
나는 왜 내 마음을 모를까?,조미혜,자음과모음,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34184433/M,
브릿마리 여기 있다,프레드릭 배크만,다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34192651/M,
단단해지는 연습,조너선 페이더,어크로스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/33959799/M,
10살 영어자립! 그 비밀의 30분,정인아,매일경제신문사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34968204/M,
가르칠 수 있는 용기,"파커 J. 파머이종인,이은정 공역",한문화,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34974086/M,
휘게스타일,마리 토렐 소더버그,위즈덤스타일,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34963721/M,
일상을 심플하게,마스노 슌묘,나무생각,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34907448/M,
퇴사학교,장수한,알에이치코리아RHK,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34907840/M,
하버드는 어떻게 최고의 협상을 하는가,윌리엄 유리박미연 역,트로이목마,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34908782/M,
고구려 6,김진명,새움,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34886660/M,
행복화실,정진호,한빛미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34764498/M,
옷을 사려면 우선 버려라,지비키 이쿠코,유나(YUNA),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34708842/M,
동생을 반품해 드립니다! - 살림 5·6학년 창작 동화 19,한영미 글,살림어린이,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/42749866/M,
독도를 부탁해,전국사회과교과연구회 편저,서해문집,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35190448/M,
선대인의 대한민국 경제학,선대인,다산북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35247334/M,
미스 함무라비,문유석,문학동네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35158004/M,
"2020년, 인공지능이 내 곁으로 다가왔다",EY 어드바이저리부윤아 역,매일경제신문사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35107163/M,
사회초년생 월급으로 살아남기,이성헌,매일경제신문사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35107164/M,
단어의 사생활,제임스 W. 페니베이커,사이,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35080079/M,
"저작권, 카피라이트냐? 카피레프트냐? - 세상에 대하여 우리가 더 잘 알아야 할 교양 47",김기태,내인생의책,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35080090/M,
미니멀라이프 아이디어 55,미쉘,즐거운상상,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35061472/M,
수면 밸런스,한진규,다산4.0,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/34998440/M,
4차산업혁명 세상을 바꾸는 14가지 미래기술,한국경제TV 산업팀,지식노마드,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35001948/M,
영어책 한 권 외워봤니?,김민식,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35256173/M,
"이재명, 대한민국 혁명하라",이재명,메디치미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35256882/M,
디자인과 인간심리,DONALD A.NORMAN이창우 등역,학지사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35245233/M,
파리지앵이 직접 쓴 진짜 프랑스 여행기 파리외곽(일드 프랑스) 2,HURRYTOR,아이웰콘텐츠,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35218801/M,
세계미래보고서 2055,"박영숙,제롬 글렌 공저",비즈니스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35219002/M,
대한민국 넷페미사,"권김현영,손희정,박은하,이민경 공저",나무연필,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35219248/M,
차트의 기술 개정판,김정환,이레미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35200397/M,
디자인 굿즈 만들기 with 포토샵일러스트레이터,김신애,한빛미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35204289/M,
열한 계단,채사장,웨일북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35185456/M,
"고민하는 아이, 응답하는 부모",한귀은,웨일북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35187513/M,
탁월한 사유의 시선,최진석,21세기북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35436993/M,
우리에게도 계보가 있다,이민경,봄알람,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35437338/M,
질풍론도,히가시노 게이고권남희 역,박하,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35386310/M,
외로운 도시,올리비아 랭,어크로스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35308091/M,
재무제표 모르면 주식투자 절대로 하지마라,사경인,베가북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35308788/M,
대한민국이 묻는다,문재인,21세기북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35312831/M,
새로운 이름의 이야기,엘레나 페란테김지우 역,한길사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35295638/M,
당신의 완벽한 1년,샤를로테 루카스,북펌,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35301441/M,
사회계약론,장자크 루소 원저,생각정거장,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35302012/M,
퇴사하겠습니다,이나가키 에미코,엘리,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35253470/M,
나는 착한딸을 그만두기로 했다,"아사쿠라 마유미,노부타 사요코 공저",북라이프,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36007533/M,
어쩌면 내가 가장 듣고 싶었던 말,정희재,갤리온,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36031422/M,
"주식시장의 마법사들 : 연평균 수익률 70％, 90％, 그리고 220％ 시장을 이기는 마법을 찾아서!",잭 슈웨거김인정 역,이레미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35833869/M,
아침 5시의 기적,제프 샌더스,비즈니스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35834399/M,
"따까리, 전학생, 쭈쭈바, 로댕, 신가리 - 자음과모음 청소년문학 57",신설,자음과모음,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35708766/M,
1만권 독서법,인나미 아쓰시,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35757781/M,
블록체인 혁명,"돈 탭스콧,알렉스 탭스콧 공저",을유문화사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35736821/M,
파리지앵이 직접 쓴 진짜 프랑스 여행기 프랑스 동부(알자스로렌·알프스 외),HURRYTOR,아이웰콘텐츠,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35758104/M,
밑바닥부터 시작하는 딥러닝,사이토 고키개앞맵시이복연 역,한빛미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35519439/M,
도깨비 1권,김은숙 원저,알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/35436183/M,
언어의 온도,이기주,말글터,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36960168/M,
"헤세, 사랑이 지나간 순간들",헤르만 헤세,문예출판사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36971322/M,
월요일의 문장들,조안나,지금이책,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36931945/M,
이재명은 합니다,이재명,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36685195/M,
그리고 생활은 계속된다,이나가키 에미코,엘리,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/58815159/M,
도깨비 2권,김은숙 원저,알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36453668/M,
"왜, 그리스 신화를 읽어야 하나요? - 자음과모음 청소년인문 05",이상기,자음과모음,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36454461/M,
센서티브,일자 샌드,다산3.0,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36164154/M,
괜찮냐고 너는 물었다 괜찮다고 나는 울었다,새벽 세시,도서출판이다,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36110497/M,
너무 시끄러운 고독,보후밀 흐라발이창실 역,문학동네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36068589/M,
사랑의 생애,이승우,예담,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37223897/M,
부의 파이프라인,"제이비림,윤규훈 공저",지식과감성#,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40987137/M,
Korea 한국어 한글 발음공부,"이애숙,신현찬",키메이커,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38138705/M,
연기처럼 사라진 남자,"마이 셰발,페르 발뢰 공저김명남 역",엘릭시르,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37140811/M,
로재나,"마이 셰발,페르 발뢰 공저김명남 역",엘릭시르,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37140813/M,
너의 안부를 묻는 밤,"지민석,유귀선 공저혜란 그림",시드앤피드,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37145980/M,
"일의 미래, 무엇이 바뀌고 무엇이 오는가",선대인,인플루엔셜,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37102767/M,
"리씽크(Rethink), 오래된 생각의 귀환",스티븐 풀,쌤앤파커스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37009692/M,
어린왕자 - 리딩속도가 빨라지는 영어책 001,앙투안 드 생텍쥐페리,랭컴LanCom,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36971305/M,
고슴도치의 소원,톤 텔레헨,arte(아르테),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/36954316/M,
살 빼지 않겠습니다,"빅투아르 도세르, 발레리 페로네 (엮음)",애플북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38093470/M,
카페 인테리어 싸게 하기,이민,푸른영토,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38129192/M,
최고의 설득,카민 갤로,알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37527212/M,
대통령 박근혜 탄핵 사건 선고 결정문,헌법재판소,더휴먼,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37534227/M,
아들을 잘 키운다는 것,이진혁,예담friend,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37618125/M,
라마와의 랑데부,아서 C. 클라크,아작(디자인콤마),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38137869/M,
말투 하나 바꿨을 뿐인데,나이토 요시히토,유노북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37990619/M,
무심하게 산다,가쿠타 미쓰요,북라이프,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37258538/M,
저주토끼,정보라,아작디자인콤마,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38137870/M,
소실점,김희재,CABINET,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37223028/M,
나라도 내 편이 되어야 한다,마음달,카멜북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38897834/M,
감정 청소,지멘지 준코,다산4.0,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38263417/M,
엄마의 첫 부동산 공부,이지영,다산3.0,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38267292/M,
"군함도, 끝나지 않은 전쟁",민족문제연구소,생각정원,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38629838/M,
달의 조각,하현,빌리버튼,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38256253/M,
에고라는 적,라이언 홀리데이,흐름출판,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38150256/M,
엄마는 내가 죽었으면 좋겠다고 말했다,"마틴 피스토리우스,메건 로이드 데이비스 공저",푸른숲,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/37922450/M,
1시간에 1권 퀀텀 독서법,김병완,청림출판,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/42658496/M,
운명에서 희망으로,"문재인,이나미 공저",다산북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38093815/M,
문재인의 서재 (2017),태기수,푸른영토,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38129225/M,
일본 게스트하우스 100,마에다 유카리,즐거운상상,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38820239/M,
타이탄의 도구들,팀 페리스,토네이도,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38820094/M,
"9등급 꼴찌, 1년 만에 통역사 된 비법",장동완,리더스북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38821784/M,
2017 제8회 젊은작가상 수상작품집,"임현,최은미,김금희,백수린,강화길,최은영,천희란 공저",문학동네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38827288/M,
인구와 투자의 미래,홍춘욱,에프엔미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38287487/M,
엄마 오늘도 사랑해,구작가,예담,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38656619/M,
단어가 인격이다,배상복,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38656620/M,
생각하기 전에 시작하는 습관,마스노 슌묘장은주 역,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38656621/M,
문재인,김범,푸른솔,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38819600/M,
헌법 다시 읽기 - 자음과모음 청소년인문 06,양지열,자음과모음,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38475780/M,
"경제, 알아야 바꾼다",주진형,메디치미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38924701/M,
너에게 들키고 싶은 혼잣말,김선아,알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38996334/M,
하지 않을 일 리스트,파pha이연승 역,박하,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39500273/M,
두 아이 서울대 연세대로,최수진,지식과감성#,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/43925262/M,
영어 그림책의 기적,전은주꽃님에미,북하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38969781/M,
절대 잊지 마,미셸 뷔시,달콤한책,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39359061/M,
"퇴근길, 다시 태도를 생각하다",유인경,위즈덤경향,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38898294/M,
하루 30분의 힘,김범준,비즈니스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38893876/M,
나는 뻔뻔하게 살기로 했다,데이비드 시버리,홍익출판사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39044101/M,
후보의 발견 : 심상정편,"주진우,차형석 엮음",시사IN북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38833171/M,
너의 췌장을 먹고 싶어,스미노 요루,소미미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41821733/M,
아! 깜짝 놀라는 소리,신형건 글,푸른책들,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38967999/M,
화날 때 쓰는 엄마 말 처방전,가와무라 교코,예문아카이브,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39116014/M,
그림의 곁,김선현,예담,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39404348/M,
"결혼, 300만 원이면 충분해요",최하나,처음북스(CheomBooks),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39415362/M,
피터 드러커의 최고의 질문,피터 드러커 등저,다산북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39131887/M,
날마다 미니멀 라이프,박미현,조선앤북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39496257/M,
나는 질병없이 살기로 했다,하비 다이아몬드,사이몬북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39362555/M,
왕따의 정치학,조기숙,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/39009165/M,
나이 든 부모를 사랑할 수 있습니까,기시미 이치로,인플루엔셜,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/38895222/M,
어떻게 이슬람은 서구의 적이 되었는가,타마라 손,시그마북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40769513/M,
조국의 만남,조국,쌤앤파커스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40932401/M,
"팀장인데, 1도 모릅니다만","저자 : 스티븐 더수자, 다이애나 레너",21세기북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41074818/M,
레버리지,롭 무어,다산3.0,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40754444/M,
"어쩌지, 고양이라서 할 일이 너무 많은데",이용한,예담,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40772402/M,
"잠자기 전 15분, 아이와 함께하는 시간",이영애,예담friend,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40772405/M,
팀 켈러의 내가 만든 신,팀 켈러윤종석 역,두란노,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40948749/M,
너라는 위로,김수민,쌤앤파커스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41090575/M,
행복의 이름,박신서,율도국,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41078904/M,
우리 옆집에 영국남자가 산다,저자 : 팀 알퍼,21세기북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40447945/M,
동화 넘어 인문학,조정현,을유문화사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41078905/M,
일상기술 연구소,"제현주,금정연 공저",어크로스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41147343/M,
배려를 파는 가게,켄 블랜차드 등저,한국경제신문사(한경비피),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41053875/M,
독서 천재가 된 홍 팀장,강규형,다산라이프,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41056532/M,
똑게육아 올인원,로리(김준희),예담프렌드,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41005483/M,
이시형 박사 면역이 암을 이긴다,이시형,한국경제신문사한경비피,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/42686238/M,
꼰대 아빠와 등골브레이커의 브랜드 썰전 - 자음과모음 청소년인문 03,김경선,자음과모음,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40978678/M,
"4차 산업혁명, 강력한 인간의 시대",타일러 코웬,마일스톤,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40937131/M,
나는 너를 본다,클레어 맥킨토시,나무의철학,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40948109/M,
지방의 누명,홍주영,디케이제이에스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41002006/M,
1cm 경제학,연합인포맥스 한컷경제팀,다산3.0,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41806132/M,
시대의 소음,줄리언 반스,다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41806133/M,
잠 2,베르나르 베르베르,열린책들,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41786702/M,
잠 1,베르나르 베르베르,열린책들,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41786704/M,
엎치락뒤치락 세계 경제 이야기 - 비행청소년 13,석혜원 글,풀빛,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/42490363/M,
당신이라는 바람이 내게로 불어왔다,"고민정,조기영 공저",북하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41211452/M,
문재인노믹스,매일경제 경제부,매일경제신문사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41226651/M,
미니멀라이프 수납법,주부의 벗,즐거운상상,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/40977767/M,
원더풀 라이프,고레에다 히로카즈송태욱 역,서커스서커스출판상회,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41147815/M,
습관 성형,이지수,닐다,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/41856829/M,
명견만리 새로운 사회편,KBS 명견만리 제작팀,인플루엔셜,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/42456601/M,
