title,author,publisher,library,platform,provider,image_url,isbn
피난처,이디스 워튼,문예출판사,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808931025576/L4808931025576.jpg,
워런 버핏과 찰리 멍거,워런 버핏,교보문고,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801170612972/L4801170612972.jpg,
K뷰티 트렌드,김난도,미래의창,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193638782/L4801193638782.jpg,
긱 웨이,앤드루 맥아피,청림출판,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808935214839/L4808935214839.jpg,
도둑맞은 자부심,앨리 러셀 혹실드,어크로스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/480N250823710/L480N250823710.jpg,
"몽테뉴, 사유의 힘",임재성,필름(Feelm),중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193262680/L4801193262680.jpg,
부모의 태도가 아이의 불안이 되지 않게,애슐리 그래버 · 마리아 에번스,부키,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193528793/L4801193528793.jpg,
신박한 수학 사전,벤 올린,웅진지식하우스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808901296692/L4808901296692.jpg,
염증 노화,박병순,쌤앤파커스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801194755679/L4801194755679.jpg,
지식 리부트,라일라 마루프,더모던,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801175240354/L4801175240354.jpg,
최고민수 경제사 특강 1,최고민수(박민수),경이로움,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801194508411/L4801194508411.jpg,
뇌가 지쳤을 뿐이에요,뎁 스몰렌스키,책장속북스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801199280527/L4801199280527.jpg,
무지개빌라 302호 은재와 보리,전정임,안녕로빈,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801191942362/L4801191942362.jpg,
예술에 관한 살인적 농담,설재인,나무옆의자,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801199381910/L4801199381910.jpg,
완밥하는 아기로 키우는 비밀,곽윤철,북라이프,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801191013970/L4801191013970.jpg,
저 이승의 선지자 리커버 에디션,김보영,아작,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801166688707/L4801166688707.jpg,
책과 고양이 (그리고) 나의 이야기,다지리 히사코,니라이카나이,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801198177842/L4801198177842.jpg,
키메라의 땅 1,베르나르 베르베르,열린책들,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808932925349/L4808932925349.jpg,
키메라의 땅 2,베르나르 베르베르,열린책들,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808932925356/L4808932925356.jpg,
필사 중독,레울,은는이가,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801198926525/L4801198926525.jpg,
결국 잘되는 사람들의 보이지 않는 차이,연준혁,테라코타,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193540306/L4801193540306.jpg,
나는 다시 나를 설계하기로 했다,마르틴 베를레,메이븐,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801199092908/L4801199092908.jpg,
독일어 기초 문법,이로사,Pub365,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801194543290/L4801194543290.jpg,
말하지 않고 이기기로 했다,최명기,시공사,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801171258445/L4801171258445.jpg,
법정 밖의 이름들,서혜진,흐름출판,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808965967347/L4808965967347.jpg,
엄마 출입 금지!,홍민정,위즈덤하우스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801194770214/L4801194770214.jpg,
인생을 바꾸는 최고의 ETF,잼투리,거인의정원,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193869261/L4801193869261.jpg,
지금처럼 살아도 괜찮을까?,고이즈미 겐이치,동양북스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801172109265/L4801172109265.jpg,
초능력 영어 말하기: 기초문법,새라 김,Pub365,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801194543306/L4801194543306.jpg,
초등의 품격,홍민정,위즈덤하우스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801194770184/L4801194770184.jpg,
팔지 않아도 팔리는 마케팅의 비밀,신승철(글천개),비즈니스북스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801162544342/L4801162544342.jpg,
하루 한 장 임신 출산 데일리북,김문영,이덴슬리벨,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801191937580/L4801191937580.jpg,
나를 좋아하게 된 친구에게,하선영,작은코도마뱀,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193534183/L4801193534183.jpg,
백년의 부모 수업,이해명,청림라이프,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193842455/L4801193842455.jpg,
백악관 말하기 수업,테리 수플랫,현대지성,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801139726245/L4801139726245.jpg,
부정을 부정하라,앤서니 이아나리노,오픈도어북스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801173741310/L4801173741310.jpg,
블랙 서머,M. W. 크레이븐,위즈덤하우스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801171714675/L4801171714675.jpg,
살인자의 쇼핑몰 3,강지영,자음과모음,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808954473026/L4808954473026.jpg,
삶은 당신의 문장을 닮아간다,김용택,오후의서재,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801198146190/L4801198146190.jpg,
야구x인생x자이언츠,김경중,허밍버드,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808968335075/L4808968335075.jpg,
오늘의 동물,또영,계수나무,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801192056822/L4801192056822.jpg,
"오늘 하루, 톨스토이처럼",레프 톨스토이,스토리텔러,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808967442941/L4808967442941.jpg,
전기의 요정,이태연,동아시아,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808962626681/L4808962626681.jpg,
킥킥! 진짜 웃긴 축구 만화: 상식 편,김진짜(김찬희),지구별아이,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193650210/L4801193650210.jpg,
그늘이 사라진 마을,에스테르 뒤플로,라이브리안,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801194136072/L4801194136072.jpg,
너라는 브랜드를 마케팅하라,이소라,클랩북스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193941394/L4801193941394.jpg,
생각 소스,김소희,북스톤,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193063928/L4801193063928.jpg,
신삼국지,tvN STORY 〈신삼국지〉 제작팀,프런트페이지,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193401492/L4801193401492.jpg,
