title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
하자키 목련 빌라의 살인,와카타케 나나미,작가정신,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801160262606/L4801160262606.jpg,,4801160262606,001,110503,2000471201
고양이섬 민박집의 대소동,와카타케 나나미,작가정신,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801160262620/L4801160262620.jpg,,4801160262620,001,110503,2000471201
나를 바꾸는 마지막 용기,로스 엘런혼,비즈니스북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801162542669/L4801162542669.jpg,,4801162542669,001,030101,2007139001
1년 뒤 오늘을 마지막 날로 정해두었습니다,오자와 다케토시,필름(Feelm),중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801188469957/L4801188469957.jpg,,4801188469957,001,050301,2007149501
외식의 역사,윌리엄 시트웰,소소의책,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801188941705/L4801188941705.jpg,,4801188941705,001,1707,2006598101
살면서 꼭 한 번은 손자병법,임성훈,다른상상,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801190312517/L4801190312517.jpg,,4801190312517,001,030103,1001977602
나쁜 토끼,와카타케 나나미,내친구의서재,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801191803038/L4801191803038.jpg,,4801191803038,001,110503,2000471201
코드 브레이커,월터 아이작슨,웅진지식하우스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808901256603/L4808901256603.jpg,,4808901256603,001,1903,2000677301
슈퍼 해빗,케이티 밀크먼,알에이치코리아,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808925578804/L4808925578804.jpg,,4808925578804,001,030101,2007235501
쓸모 있는 음악책,마르쿠스 헨리크,웨일북(whalebooks),중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801192097115/L4801192097115.jpg,,4801192097115,001,0749,2007352501
