title,author,publisher,library,image_url,isbn
레이어드,테사 허프,출판사 클,서초구 전자도서관 (YES24),,
레이어드의 미국 주식투자 원칙,레이어드,포르체,서초구 전자도서관 (YES24),,
레이저눈밑지방다크서클 클리닉,편집부,건강신문사,서초구 전자도서관 (YES24),,
"레이첼 카슨, 침묵의 봄을 깨우다",강성은,천개의바람,서초구 전자도서관 (YES24),,
레이트 블루머,리치 칼가아드,한국경제신문,서초구 전자도서관 (YES24),,
"레인보우 동경   연필과 낡은 타자기, 카메라를 들고 떠나다",김경주,넥서스BOOKS,서초구 전자도서관 (YES24),,
레인보우 리더십,전도근,무한,서초구 전자도서관 (YES24),,
레인보우 피시,송수경,이룸(김현주),서초구 전자도서관 (YES24),,
레저스포츠 안전교육론,문병일,전남대학교출판부,서초구 전자도서관 (YES24),,
레테의 강,고윤숙,에세이퍼블리싱,서초구 전자도서관 (YES24),,
렉스,캐슬린 루이스,휴먼앤북스,서초구 전자도서관 (YES24),,
렌레이의 달콤한 도시락,김보연,달봄,서초구 전자도서관 (YES24),,
로고 대백과,마이클 에바미,유엑스리뷰(UX REVIEW),서초구 전자도서관 (YES24),,
로댕 부르델,조영경,지경사,서초구 전자도서관 (YES24),,
로드 넘버 원. 1,한지훈,MBC프로덕션,서초구 전자도서관 (YES24),,
로드 넘버 원. 2,한지훈,MBC프로덕션,서초구 전자도서관 (YES24),,
로드 빌딩 길잡이,윤종호,에세이퍼블리싱,서초구 전자도서관 (YES24),,
로드 짐,조셉 콘래드,살림,서초구 전자도서관 (YES24),,
로드 투 카타르,김광준,예미,서초구 전자도서관 (YES24),,
로또번호 잘 맞추기,김상희,디지펍북,서초구 전자도서관 (YES24),,
로렘 입숨의 책,구병모,안온북스,서초구 전자도서관 (YES24),,
로로는 종이를 먹어요,김주현,자람,서초구 전자도서관 (YES24),,
로리스의 특별한 하루,바르바라 취렌,스콜라,서초구 전자도서관 (YES24),,
로마 황제처럼 생각하는 법,도널드 로버트슨,황금거북,서초구 전자도서관 (YES24),,
로마네꽁띠,김명석,사람들,서초구 전자도서관 (YES24),,
로마의 미각 반상기,김하정,성안당,서초구 전자도서관 (YES24),,
로마인 이야기 1: 로마는 하루아침에 이루어지지 않았다,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 10: 모든 길은 로마로 통한다,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 11: 종말의 시작,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 12: 위기로 치닫는 제국,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 13: 최후의 노력,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 14: 그리스도의 승리,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 15: 로마 세계의 종언,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 2: 한니발 전쟁,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 3: 승자의 혼미,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 4: 율리우스 카이사르(상),시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 5: 율리우스 카이사르(하),시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 6: 팍스 로마나,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 7: 악명높은 황제들,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 8: 위기와 극복,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마인 이야기 9: 현제의 세기,시오노 나나미,한길사,서초구 전자도서관 (YES24),,
로마제국 쇠망사,에드워드 기번,지식을만드는지식,서초구 전자도서관 (YES24),,
로마제국을 가다,최정동,한길사,서초구 전자도서관 (YES24),,
로맨스 영화를 읽다,김호빈,메멘토,서초구 전자도서관 (YES24),,
로맨스가 필요해,정현정,21세기북스,서초구 전자도서관 (YES24),,
로맨스로 스타 작가,리 마이클스,다른,서초구 전자도서관 (YES24),,
로맨티시스트 인간을 공부하다,박인철,갤리온,서초구 전자도서관 (YES24),,
로맨틱 디자인. 1,서지연,반디출판사,서초구 전자도서관 (YES24),,
로맨틱 디자인. 2,서지연,반디출판사,서초구 전자도서관 (YES24),,
로맨틱 일상탈출 시리즈1 `로맨틱 서울`,정린,정글,서초구 전자도서관 (YES24),,
로미오는 정말 줄리엣을 사랑했을까,김태형,교보문고,서초구 전자도서관 (YES24),,
로미오와 줄리엣,윌리엄 셰익스피어,이끌리오,서초구 전자도서관 (YES24),,
로미오와 줄리엣 (명작 다이제스트),윌리엄 세익스피어,이북코리아,서초구 전자도서관 (YES24),,
로미오와 줄리엣(논술대비세계명작 25),셰익스피어,지경사,서초구 전자도서관 (YES24),,
로봇 ROBOTS,윌리엄 포터,우리동네책공장,서초구 전자도서관 (YES24),,
"로봇 강아지, 심쿵!",백혜영,머스트비,서초구 전자도서관 (YES24),,
로봇 다빈치 꿈을 설계하다,데니스 홍,샘터,서초구 전자도서관 (YES24),,
로봇 동생,김바다,위즈덤하우스,서초구 전자도서관 (YES24),,
로봇 반장,송아주,스푼북,서초구 전자도서관 (YES24),,
로봇 벌 알파,이귤희,그린애플,서초구 전자도서관 (YES24),,
로봇 산업동향과 정책방향,BIR Research Group,비아이알,서초구 전자도서관 (YES24),,
로봇 선생님 아미,함영연,키다리,서초구 전자도서관 (YES24),,
로봇 시대 일자리의 미래,제이슨 솅커,미디어숲,서초구 전자도서관 (YES24),,
"로봇 시대, 인간의 일",구본권,어크로스,서초구 전자도서관 (YES24),,
로봇 전쟁이 시작된다 - 출퇴근 한뼘지식 시리즈 by 과학동아 88,과학동아 디지털 편집부,과학동아북스,서초구 전자도서관 (YES24),,
로봇 형 로봇 동생,김리라,책읽는곰,서초구 전자도서관 (YES24),,
로봇(Robot),명로진,성안당,서초구 전자도서관 (YES24),,
로봇99호,나인완,이북스펍,서초구 전자도서관 (YES24),,
로봇공학자 마스터플랜,theD마스터플랜연구소,더디퍼런스,서초구 전자도서관 (YES24),,
로봇다리 세진이,고혜림,조선북스,서초구 전자도서관 (YES24),,
로봇속으로 들어간 돼지: 로봇의 원리와 하는 일,백명식,내인생의책,서초구 전자도서관 (YES24),,
로봇에게 숙제를 맡겼어요,곽종분,아동문예사,서초구 전자도서관 (YES24),,
로봇의 부상,마틴 포드,세종서적,서초구 전자도서관 (YES24),,
로봇의 지배,마틴 포드,시크릿하우스,서초구 전자도서관 (YES24),,
로봇이 궁금해!,클라이브 기포드,키위북스,서초구 전자도서관 (YES24),,
로봇이 왔다,한혜영,함께자람(교학사),서초구 전자도서관 (YES24),,
로비의 제도화,조승민,삼성경제연구소,서초구 전자도서관 (YES24),,
로빈 니블렛의 신냉전,로빈 니블렛,매일경제신문사,서초구 전자도서관 (YES24),,
로빈 후드(눈높이 클래식 8),알렉상드르 뒤마,대교출판,서초구 전자도서관 (YES24),,
로빈 후드의 모험,하워드 파일,지경사,서초구 전자도서관 (YES24),,
로빈슨 크루소,대니얼 디포,웅진씽크빅,서초구 전자도서관 (YES24),,
로빈슨 크루소,대니얼 디포,아이세움,서초구 전자도서관 (YES24),,
로빈슨 크루소(눈높이 클래식 13),다니엘 디포,대교출판,서초구 전자도서관 (YES24),,
로빈슨 크루소의 사치,박정자,기파랑,서초구 전자도서관 (YES24),,
로빈후드의 모험,하워드파일,계몽사,서초구 전자도서관 (YES24),,
로사 미스티카,유프레이즈 케질라하비,지식을만드는지식,서초구 전자도서관 (YES24),,
로스트,찰스 디킨스,B612북스,서초구 전자도서관 (YES24),,
로스트 레이디,윌라 캐더,코호북스,서초구 전자도서관 (YES24),,
로알드 달의 무섭고 징그럽고 끔찍한 동물들,로알드 달,담푸스,서초구 전자도서관 (YES24),,
로어. 1,알렉산드라 브라켄,이덴슬리벨,서초구 전자도서관 (YES24),,
로어. 2,알렉산드라 브라켄,이덴슬리벨,서초구 전자도서관 (YES24),,
로열 패밀리,정유경,위즈덤하우스,서초구 전자도서관 (YES24),,
로열티 마케팅,정명숙,아라크네,서초구 전자도서관 (YES24),,
로움의 왕과 여왕들,다니엘 월러스,책읽는수요일,서초구 전자도서관 (YES24),,
로의 메시지,김종석,청어,서초구 전자도서관 (YES24),,
로잘린드 프랭클린과 DNA,브렌다 매독스,양문,서초구 전자도서관 (YES24),,
로즈,서배스천 배리,아르테(arte),서초구 전자도서관 (YES24),,
로즈 여사에게 배우는 특별한 자녀 양육법 26,주장환,위즈덤피플,서초구 전자도서관 (YES24),,
로즈웰 가는 길,코니 윌리스,아작,서초구 전자도서관 (YES24),,
로지스틱스 4.0,오노즈카 마사시,에밀,서초구 전자도서관 (YES24),,
로지에게 동생이 생겼어요(꿈꾸는 나무 7),마거릿 와일드,삼성출판사,서초구 전자도서관 (YES24),,
로지의 움직이는 찻집,레베카 레이즌,황금시간,서초구 전자도서관 (YES24),,
로지컬 라이팅,데루야 하나코,비즈니스북스,서초구 전자도서관 (YES24),,
로지컬 씽킹,데루야 하나코,비즈니스북스,서초구 전자도서관 (YES24),,
로컬 차이나,김도인,미래의창,서초구 전자도서관 (YES24),,
로켓 배송은 어디서 날아왔을까?,박종대,경향BP,서초구 전자도서관 (YES24),,
로터스 택시에는 특별한 손님이 탑니다,가토 겐,필름(Feelm),서초구 전자도서관 (YES24),,
로테르담에서 온 엽서,박도,대교출판,서초구 전자도서관 (YES24),,
로페 데 베가의 삶과 문학,윤용욱,한국외국어대학교출판부,서초구 전자도서관 (YES24),,
로푸드 다이어트,경미니,국일미디어,서초구 전자도서관 (YES24),,
로하스입문,이승은,디지털교보문고,서초구 전자도서관 (YES24),,
롤랑의 노래,김준한 (옮김),휴머니스트,서초구 전자도서관 (YES24),,
롤러코스터가 빙글빙글 슈웅,강용숙,한국가우스,서초구 전자도서관 (YES24),,
롤리타,블라디미르 나보코프,문학동네,서초구 전자도서관 (YES24),,
롤리팝,박지우,북인,서초구 전자도서관 (YES24),,
롭 무어 부와 성공의 기회,롭 무어,한국경제신문,서초구 전자도서관 (YES24),,
롱 게임,도리 클라크,다산북스,서초구 전자도서관 (YES24),,
롱과 퐁은 지구인이 될까요?,윤여림,천개의바람,서초구 전자도서관 (YES24),,
롱런관계,장지훈,다산라이프,서초구 전자도서관 (YES24),,
롱이 롱이 중국어 첫걸음,조일신,제이플러스,서초구 전자도서관 (YES24),,
롱테일 경제학 [도서요약],Chris Anderson,Hyperion,서초구 전자도서관 (YES24),,
롱테일 법칙의 저자 크리스 앤더슨의 신작!,Chris Anderson,네오넷코리아,서초구 전자도서관 (YES24),,
루거 총을 든 할머니,브누아 필리퐁,위즈덤하우스,서초구 전자도서관 (YES24),,
루나 박사의 과학편지  달,QA과학기획팀,동아사이언스,서초구 전자도서관 (YES24),,
루디 S 커피의 세계 세계의 커피. 3  마니아편,김재현,스펙트럼북스,서초구 전자도서관 (YES24),,
루디`S 커피의 세계 세계의 커피,김재현,아르고나인,서초구 전자도서관 (YES24),,
루루야 내 동생이 되어 줄래?,김경희,키위북스,서초구 전자도서관 (YES24),,
루미너리스. 1,앨리너 캐턴,다산책방,서초구 전자도서관 (YES24),,
루미너리스. 2,엘리너 캐턴,다산책방,서초구 전자도서관 (YES24),,
루브르 박물관에서 꼭 봐야 할 그림 100,김영숙,휴머니스트,서초구 전자도서관 (YES24),,
루브르박물관에 온 걸 환영해,이미지놀이터,다빈치기프트,서초구 전자도서관 (YES24),,
루브르의 괴물들,송지민,고래뱃속,서초구 전자도서관 (YES24),,
루살카 저주의 기록,에리카 스와일러,박하,서초구 전자도서관 (YES24),,
루소와의 1시간,이명곤,세창출판사,서초구 전자도서관 (YES24),,
루스의 기억,크리스티나 슈바르츠,대교베텔스만,서초구 전자도서관 (YES24),,
루시,저메이카 킨케이드,문학동네,서초구 전자도서관 (YES24),,
루시 게이하트,윌라 캐더,휴머니스트,서초구 전자도서관 (YES24),,
루시의 발자국,후안 호세 미야스,틈새책방,서초구 전자도서관 (YES24),,
루시퍼 복음 1,폴 크리스토퍼,반디출판사,서초구 전자도서관 (YES24),,
루시퍼 복음 2,폴 크리스토퍼,반디출판사,서초구 전자도서관 (YES24),,
루시퍼의 복음,톰 에겔란,랜덤하우스,서초구 전자도서관 (YES24),,
루어낚시 첫걸음: 민물편,조홍식,예조원,서초구 전자도서관 (YES24),,
루어낚시 첫걸음: 바다편,조홍식,예조원,서초구 전자도서관 (YES24),,
루이 랑베르 (세계문학전집 038),오노레 드 발자크,문학동네,서초구 전자도서관 (YES24),,
"루이 비뱅, 화가가 된 파리의 우체부",박혜성,한국경제신문,서초구 전자도서관 (YES24),,
루이스 헤이의 내면의 지혜,루이스 헤이,Starlight,서초구 전자도서관 (YES24),,
루이스 헤이의 치유수업,루이스 헤이,센시오,서초구 전자도서관 (YES24),,
루카치를 읽는 밤,조현,폭스코너,서초구 전자도서관 (YES24),,
루키 스마트,리즈 와이즈먼,한국경제신문사,서초구 전자도서관 (YES24),,
루트비히 포이어바흐와 독일 고전철학의 종말,프리드리히 엥겔스,이론과실천,서초구 전자도서관 (YES24),,
루팡 대 루팡 (추리SF 걸작선),모리스 르블랑,이북코리아,서초구 전자도서관 (YES24),,
루팡의 딸,요코제키 다이,북플라자,서초구 전자도서관 (YES24),,
루팡의 딸 4,요코제키 다이,북플라자,서초구 전자도서관 (YES24),,
루팡의 딸. 2,요코제키 다이,북플라자,서초구 전자도서관 (YES24),,
루팡의 딸. 3,요코제키 다이,북플라자,서초구 전자도서관 (YES24),,
룬샷,사피 바칼,흐름출판,서초구 전자도서관 (YES24),,
룰루랄라 곰 나들이,김아라,상원미술관,서초구 전자도서관 (YES24),,
룰루와 푸른 늑대,다니엘 피쿨리,큰나,서초구 전자도서관 (YES24),,
룸,엠마 도노휴,아르테(arte),서초구 전자도서관 (YES24),,
류,히가시야마 아키라,해피북스투유,서초구 전자도서관 (YES24),,
류성룡의 말,류성룡,소울메이트,서초구 전자도서관 (YES24),,
류지 사랑 시,루지,루니스,서초구 전자도서관 (YES24),,
류크의 여자,이수림,디키스토리,서초구 전자도서관 (YES24),,
르네 마그리트의 연인 1,유지나,팩토리나인,서초구 전자도서관 (YES24),,
르네 마그리트의 연인 2,유지나,팩토리나인,서초구 전자도서관 (YES24),,
르네상스 명작 100선,김상근,연세대학교출판부,서초구 전자도서관 (YES24),,
르네상스 소사이어티,롤프 옌센,36.5,서초구 전자도서관 (YES24),,
르네상스의 어둠,도현신,생각비행,서초구 전자도서관 (YES24),,
르누아르 마네 드가,이규희,지경사,서초구 전자도서관 (YES24),,
르몽드 세계사  우리가 해결해야 할 전지구적 이슈와 쟁점들,르몽드 디플로마티크,휴머니스트,서초구 전자도서관 (YES24),,
르코르뷔지에,신승철,아르테(arte),서초구 전자도서관 (YES24),,
리걸마인드,조문숙,be,서초구 전자도서관 (YES24),,
리눅스 운영 체제의 이해와 개발,이준희,교학사,서초구 전자도서관 (YES24),,
리더   성공한 위인들의 리더 방법,김현민,아이앤북,서초구 전자도서관 (YES24),,
리더 시프트,김무환,허클베리북스,서초구 전자도서관 (YES24),,
리더가 다 잘할 필요는 없다,클리포드 허드슨,갤리온,서초구 전자도서관 (YES24),,
리더가 사라진 세계,이언 브레머,다산북스,서초구 전자도서관 (YES24),,
리더가 죽어야 리더십이 산다,진재혁,21세기북스,서초구 전자도서관 (YES24),,
리더는 마지막에 먹는다,사이먼 사이넥,36.5,서초구 전자도서관 (YES24),,
리더는 어떻게 성장하는가,맨프레드 케츠 드 브리스,더블북,서초구 전자도서관 (YES24),,
리더는 칭찬하지 않는다,기시미 이치로,알에이치코리아,서초구 전자도서관 (YES24),,
리더는 하루에 백 번 싸운다,조우성,인플루엔셜,서초구 전자도서관 (YES24),,
리더라면 정조처럼,김준혁,더봄,서초구 전자도서관 (YES24),,
리더라면 한번은 만나게 될 이슈들,예지은,삼성글로벌리서치,서초구 전자도서관 (YES24),,
리더로 키우는 수 자녀교육,도서출판 글나눔 편집부,도서출판글나눔,서초구 전자도서관 (YES24),,
리더를 위한 관계 수업,미즈시마 히로코,21세기북스,서초구 전자도서관 (YES24),,
리더를 위한 메시지,세인트 윤,아이프렌드,서초구 전자도서관 (YES24),,
리더를 위한 멘탈 수업,윤대현,인플루엔셜,서초구 전자도서관 (YES24),,
리더를 위한 세계 최고의 EQ 수업,쑤린,다연,서초구 전자도서관 (YES24),,
리더스 챕터북 영어 공부법,정정혜,라이프앤페이지,서초구 전자도서관 (YES24),,
리더스 하이를 체험하라,안세진,작가와,서초구 전자도서관 (YES24),,
리더십,V. 하워드,문장,서초구 전자도서관 (YES24),,
리더십 교과서,고수유,거인,서초구 전자도서관 (YES24),,
리더십 리부트,L. 데이비드 마르케,시목,서초구 전자도서관 (YES24),,
리더십 삼국지에 길을 묻다,박광희,천케이,서초구 전자도서관 (YES24),,
리더십 역사와 전망,이상오,연세대학교출판부,서초구 전자도서관 (YES24),,
리더십 초등학교 때 끝장낸다,우리기획,우리두리,서초구 전자도서관 (YES24),,
리더십 코드,강인선,웅진지식하우스,서초구 전자도서관 (YES24),,
리더십 특강,김영민,새로운제안,서초구 전자도서관 (YES24),,
리더십 학교,김경복,책우리,서초구 전자도서관 (YES24),,
리더십으로 무장하라,유왕진,영진닷컴,서초구 전자도서관 (YES24),,
리더십을 키워주는 비밀지도(Dream Box 01),신완선,파란하늘,서초구 전자도서관 (YES24),,
리더십을 키워주는 탈무드 1,윤만기,엄지검지,서초구 전자도서관 (YES24),,
리더십이란 무엇인가,최익용,스마트비즈니스,서초구 전자도서관 (YES24),,
리더여 유머리스트가 되라,민현기 엮음,북오션,서초구 전자도서관 (YES24),,
리더의 그릇,나카지마 다카시,다산 3.0,서초구 전자도서관 (YES24),,
"리더의 그릇된 결정, 이렇게 해결하라",Sydney Finkelstein,네오넷코리아,서초구 전자도서관 (YES24),,
리더의 도전,피터 드러커,한국경제신문사,서초구 전자도서관 (YES24),,
리더의 마음,맨프레드 케츠 드 브리스,생각의서재,서초구 전자도서관 (YES24),,
리더의 말 그릇,김윤나,카시오페아,서초구 전자도서관 (YES24),,
리더의 상상력,심용환,사계절,서초구 전자도서관 (YES24),,
리더의 생각,유석문,로드북,서초구 전자도서관 (YES24),,
리더의 오판,유효상,클라우드나인,서초구 전자도서관 (YES24),,
리더의 용기,브레네 브라운,갤리온,서초구 전자도서관 (YES24),,
리더의 인생수업,삼성경제연구소 (엮음),삼성경제연구소,서초구 전자도서관 (YES24),,
리더의 일,박찬구,인플루엔셜,서초구 전자도서관 (YES24),,
리더의 자격,편집부,안북,서초구 전자도서관 (YES24),,
리더의 질문법,에드거 샤인,심심,서초구 전자도서관 (YES24),,
리더의 탄생,배진실,새로운제안,서초구 전자도서관 (YES24),,
리더의 품격,신동준,미다스북스,서초구 전자도서관 (YES24),,
리더의 힘,김세준,천케이,서초구 전자도서관 (YES24),,
리딩 프라미스,앨리스 오즈마,문학동네,서초구 전자도서관 (YES24),,
리딩(Leading),알렉스 퍼거슨,알에이치코리아,서초구 전자도서관 (YES24),,
리딩으로 리드하라,이지성,문학동네,서초구 전자도서관 (YES24),,
리로드,제임스 리드,포레스트북스,서초구 전자도서관 (YES24),,
리마인더스,밸 에미크,소소의책,서초구 전자도서관 (YES24),,
리멤버. 1,장소영,디키스토리,서초구 전자도서관 (YES24),,
리멤버. 2,장소영,디키스토리,서초구 전자도서관 (YES24),,
리멤버십,전하영,마인드북스,서초구 전자도서관 (YES24),,
리무산의 서울 입성기,박경희,뜨인돌어린이,서초구 전자도서관 (YES24),,
리미트리스,앨런 글린,스크린셀러,서초구 전자도서관 (YES24),,
리바운드,에릭 월터스,파라주니어,서초구 전자도서관 (YES24),,
리바이어던,토머스 홉스,서해문집,서초구 전자도서관 (YES24),,
리바이어던-자유와 맞바꾼 절대 권력의 유혹(청소년 철학창고 18),토마스 홉스,풀빛,서초구 전자도서관 (YES24),,
리밸런싱,박홍기,좋은땅,서초구 전자도서관 (YES24),,
리버보이,팀 보울러,다산책방,서초구 전자도서관 (YES24),,
리본 DIY,성윤서,미디어윌,서초구 전자도서관 (YES24),,
리비와 공작부인 이야기,베아트릭스 포터,왓북,서초구 전자도서관 (YES24),,
리비우스 로마사. 1,티투스 리비우스,현대지성,서초구 전자도서관 (YES24),,
리비우스 로마사. 2,티투스 리비우스,현대지성,서초구 전자도서관 (YES24),,
리비우스 로마사. 3,티투스 리비우스,현대지성,서초구 전자도서관 (YES24),,
리비우스 로마사. 4,티투스 리비우스,현대지성,서초구 전자도서관 (YES24),,
리설주 임펙트   북한 퍼스트레이디의 모든 것,민족21 특별취재팀,마더커뮤니케이션,서초구 전자도서관 (YES24),,
리셋,한선미,낙산재,서초구 전자도서관 (YES24),,
리셋하고 리드하라,장은지,위즈덤하우스,서초구 전자도서관 (YES24),,
리슐리외 호텔 살인,아니타 블랙몬,키멜리움,서초구 전자도서관 (YES24),,
리스크 프레임,미셸 부커,미래의창,서초구 전자도서관 (YES24),,
리스타트 요가,나디아 이승아,미호,서초구 전자도서관 (YES24),,
리스타트 한국사 도감(지도로 읽는다),유성운,이다미디어,서초구 전자도서관 (YES24),,
리스토어,황지영,인플루엔셜,서초구 전자도서관 (YES24),,
리슨  5분 경청의 힘,버나드 페라리,걷는나무,서초구 전자도서관 (YES24),,
"리씽크(Re think), 오래된 생각의 귀환",스티븐 풀,쌤앤파커스,서초구 전자도서관 (YES24),,
리씽킹,노영호,황금부엉이,서초구 전자도서관 (YES24),,
리아 가족,양수련,책과나무,서초구 전자도서관 (YES24),,
리액트,네빌고다드,서른세개의 계단,서초구 전자도서관 (YES24),,
리액트 훅을 활용한 마이크로 상태 관리,다이시 카토,위키북스,서초구 전자도서관 (YES24),,
리어 왕,윌리엄 셰익스피어,펭귄클래식코리아,서초구 전자도서관 (YES24),,
리어 왕 (문예 세계문학선 60),윌리엄 셰익스피어,문예출판사,서초구 전자도서관 (YES24),,
리얼 괌(2022~2023),민정아,한빛라이프,서초구 전자도서관 (YES24),,
리얼 국내여행(2021~2022년),배나영,한빛라이프,서초구 전자도서관 (YES24),,
리얼 도쿄(2023~2024),양미석,한빛라이프,서초구 전자도서관 (YES24),,
리얼 라이즈,T. M. 로건,아르테(arte),서초구 전자도서관 (YES24),,
리얼 마래,황지영,문학과지성사,서초구 전자도서관 (YES24),,
리얼 오사카(2023~2024),황성민,한빛라이프,서초구 전자도서관 (YES24),,
리얼 입체 종이접기,가와하타 후미아키,티나,서초구 전자도서관 (YES24),,
리얼 제주(2021~2022년),김태연,한빛라이프,서초구 전자도서관 (YES24),,
리얼 페이스,치넨 미키토,소미미디어,서초구 전자도서관 (YES24),,
리얼 푸껫: 끄라비 피피(2023~2024),성혜선,한빛라이프,서초구 전자도서관 (YES24),,
리얼 하와이(2022~2023),김화정,한빛라이프,서초구 전자도서관 (YES24),,
리얼러브,그레그 베어,러브잉크,서초구 전자도서관 (YES24),,
리얼리티 체크  성공하는 창업의 진짜 비밀,가이 가와사키,빅슨네트웍스,서초구 전자도서관 (YES24),,
리얼밸류 빅샷 20,박용삼,원앤원북스,서초구 전자도서관 (YES24),,
리얼진보,강수돌,레디앙,서초구 전자도서관 (YES24),,
리얼토킹,Ellie Oh,뉴런,서초구 전자도서관 (YES24),,
리얼토킹 어브로드,Ellie Oh,뉴런,서초구 전자도서관 (YES24),,
리얼토킹 위드 스트레인저,Ellie Oh,뉴런,서초구 전자도서관 (YES24),,
리영희 평전,김삼웅,책보세,서초구 전자도서관 (YES24),,
리자청,김귀현,김&정,서초구 전자도서관 (YES24),,
리장에서 태양을 보다,양인환,내인생의책,서초구 전자도서관 (YES24),,
리진. 1,신경숙,문학동네,서초구 전자도서관 (YES24),,
리진. 2,신경숙,문학동네,서초구 전자도서관 (YES24),,
리차드 번스타인의 스타일 투자 전략,리차드 번스타인,원앤원북스,서초구 전자도서관 (YES24),,
리추얼의 힘,캐스퍼 터 카일,마인드빌딩,서초구 전자도서관 (YES24),,
리츠가 온다(2020),이광수,매일경제신문사,서초구 전자도서관 (YES24),,
리치라이프 플랜,김영수,중앙경제평론사,서초구 전자도서관 (YES24),,
리콴유가 말하다,그래엄 앨리슨,행복에너지,서초구 전자도서관 (YES24),,
리크루터의 채용 실무 가이드,박하늘,루비페이퍼,서초구 전자도서관 (YES24),,
리크루팅의 기술,신윤순,다산북스,서초구 전자도서관 (YES24),,
리크루팅의 정석 3가지가 통했느냐?,문충태,중앙경제평론사,서초구 전자도서관 (YES24),,
리테일의 미래,황지영,인플루엔셜,서초구 전자도서관 (YES24),,
리투아니아 여인,이문열,알에이치코리아,서초구 전자도서관 (YES24),,
리트윗의 자유를 허하라,박수진,위즈덤하우스,서초구 전자도서관 (YES24),,
리틀 라이프. 1,한야 야나기하라,시공사,서초구 전자도서관 (YES24),,
리틀 라이프. 2,한야 야나기하라,시공사,서초구 전자도서관 (YES24),,
리틀 벳,피터 심스,에코의서재,서초구 전자도서관 (YES24),,
리틀 브라더,코리 닥터로우,아작,서초구 전자도서관 (YES24),,
리틀 시카고,정한아,문학동네,서초구 전자도서관 (YES24),,
리틀 아인슈타인과 동물 친구들 1,블루앤트리 편집부,블루앤트리,서초구 전자도서관 (YES24),,
리틀 아인슈타인과 동물 친구들 2,블루앤트리 편집부,블루앤트리,서초구 전자도서관 (YES24),,
리틀 지니. 1: 소원을 말해봐,미란다 존스,가람어린이,서초구 전자도서관 (YES24),,
리틀 지니. 2: 나 대신 학교에 가 줘,미란다 존스,가람어린이,서초구 전자도서관 (YES24),,
리틀 페이스,소피 해나,레드박스,서초구 전자도서관 (YES24),,
리틀맘 이야기,트리시아 고이어,서교출판사,서초구 전자도서관 (YES24),,
리페어 컬쳐,볼프강 M. 헤클,양철북,서초구 전자도서관 (YES24),,
리프트오프,에릭 버거,초사흘달,서초구 전자도서관 (YES24),,
리플리 1: 재능 있는 리플리,퍼트리샤 하이스미스,을유문화사,서초구 전자도서관 (YES24),,
리플리 2: 지하의 리플리,퍼트리샤 하이스미스,을유문화사,서초구 전자도서관 (YES24),,
리플리 3: 리플리의 게임,퍼트리샤 하이스미스,을유문화사,서초구 전자도서관 (YES24),,
리플리 4: 리플리를 따라온 소년,퍼트리샤 하이스미스,을유문화사,서초구 전자도서관 (YES24),,
리플리 5: 심연의 리플리,퍼트리샤 하이스미스,을유문화사,서초구 전자도서관 (YES24),,
리허설,엘리너 캐턴,다산책방,서초구 전자도서관 (YES24),,
"린 AI: 사용자 유치, 그로스 마케팅, 성장 전략 수립에 인공지능 활용하기",로밋 파텔,한빛미디어,서초구 전자도서관 (YES24),,
린 스타트업(10주년 기념판),애시 모리아,한빛미디어,서초구 전자도서관 (YES24),,
린 프로젝트 리더십,로렌스 리치 외,교보문고,서초구 전자도서관 (YES24),,
린(LEAN) 경영혁신,남영학,미래와경영,서초구 전자도서관 (YES24),,
린(LEAN) 경영혁신,남영학,미래와경영,서초구 전자도서관 (YES24),,
린다는 어떤 옷을 좋아할까,최설희,한국슈타이너,서초구 전자도서관 (YES24),,
린치핀,세스 고딘,라이스메이커,서초구 전자도서관 (YES24),,
릴리언의 정원,애비 왁스먼,포레스트북스,서초구 전자도서관 (YES24),,
릴리의 눈물 이야기,나탈리 포르티에,어린이작가정신,서초구 전자도서관 (YES24),,
림: 쿠쉬룩,서윤빈,열림원,서초구 전자도서관 (YES24),,
림비,베르너 티키 퀴스텐마허,엘도라도,서초구 전자도서관 (YES24),,
림프의 기적,박정현,라의눈,서초구 전자도서관 (YES24),,
립 밴 윙클 (명작 다이제스트),워싱턴 어빙,이북코리아,서초구 전자도서관 (YES24),,
립반윙클의 신부,이와이 순지,알에이치코리아,서초구 전자도서관 (YES24),,
립스틱 경제학,경제교육연구회,위즈덤하우스,서초구 전자도서관 (YES24),,
